WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
722,SEN,GGX,Senegal,General government total expenditure,n/a,n/a,n/a,n/a,n/a,418.942,434.3,495.6,481.434,507,593.4,597.1,748.9,754.1,868,964.2,"1,083.66","1,300.70","1,485.10","1,573.93","1,603.60","1,730.85","1,951.95","2,071.31","2,064.10","2,258.07","2,413.41","2,703.87","2,679.31","2,897.43","3,246.84","3,573.55","4,041.80","4,522.69","5,330.97","5,971.54"
722,SEN,GGX_NGDP,Senegal,General government total expenditure,n/a,n/a,n/a,n/a,n/a,15.373,14.087,15.107,13.944,13.495,14.8,14.099,16.545,16.023,17.199,17.951,18.638,20.996,21.69,20.736,20.901,21.552,23.137,22.761,22.036,23.1,22.966,23.963,22.036,22.209,23.22,23.689,24.614,25.105,25.912,26.281
722,SEN,GGXCNL,Senegal,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,155.558,72.4,29.7,33.566,34.9,-24.974,33.39,-68.7,9.269,-26.247,9.8,-15.268,-223.99,-187.401,-265.428,-278.129,-314.097,-413.407,-377.312,-405.1,-380.855,-386.97,-369.22,-302.761,-471.992,-417.678,-451.199,-499.268,-543.617,-614.482,-682.599
722,SEN,GGXCNL_NGDP,Senegal,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,5.708,2.348,0.905,0.972,0.929,-0.623,0.788,-1.518,0.197,-0.52,0.182,-0.263,-3.616,-2.737,-3.497,-3.625,-3.911,-4.9,-4.146,-4.325,-3.896,-3.682,-3.272,-2.49,-3.618,-2.987,-2.991,-3.041,-3.018,-2.987,-3.004
722,SEN,GGSB,Senegal,General government structural balance,n/a,n/a,n/a,n/a,n/a,-33.342,11.4,6.1,20.8,-0.4,-30.274,24.29,-85.711,0.072,-51.979,-131.654,-135.908,-278.69,-197.601,-273.228,-292.04,-333.697,-454.835,-420.24,-404.762,-377.226,-343.531,-349.747,-353.691,-376.035,-392.68,-406.242,-430.867,-461.063,-481.986,-504.401
722,SEN,GGSB_NPGDP,Senegal,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,SEN,GGXONLB,Senegal,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,227.058,136.9,85.6,92.166,69.7,17.526,78.69,-38.4,49.069,18.353,56.5,25.632,-181.79,-153.101,-226.8,-232.852,-253.997,-309.694,-269.672,-291.9,-249.81,-227.27,-181.57,-128.29,-214.31,-144.483,-93.342,-162.728,-189.963,-212.416,-312.191
722,SEN,GGXONLB_NGDP,Senegal,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,8.332,4.441,2.609,2.67,1.855,0.437,1.858,-0.848,1.043,0.364,1.052,0.441,-2.934,-2.236,-2.988,-3.035,-3.163,-3.671,-2.963,-3.116,-2.556,-2.163,-1.609,-1.055,-1.643,-1.033,-0.619,-0.991,-1.054,-1.032,-1.374
722,SEN,GGXWDN,Senegal,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,SEN,GGXWDN_NGDP,Senegal,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,SEN,GGXWDG,Senegal,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.3,"2,323.50",707.679,608.221,"2,456.20","2,536.10","2,527.08","2,180.60","2,019.20","2,097.20","1,068.66","1,270.15","1,433.73","2,059.99","2,273.24","2,759.98","3,109.80","3,444.21","4,141.91","4,677.43","5,362.69","7,445.18","8,029.98","8,854.00","9,523.45","10,418.68","11,199.54","12,041.94","13,037.64"
722,SEN,GGXWDG_NGDP,Senegal,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.07,67.298,18.836,15.169,57.995,56.029,53.694,43.208,37.592,36.07,17.25,18.551,18.889,26.85,28.306,32.715,34.172,36.769,42.372,44.51,47.527,61.232,61.551,63.321,63.132,63.449,62.166,58.533,57.378
722,SEN,NGDP_FY,Senegal,"Gross domestic product corresponding to fiscal year, current prices","1,984.17","1,970.41","2,006.13","2,012.19","2,035.72","2,725.18","3,082.90","3,280.68","3,452.55","3,756.97","4,009.56","4,235.19","4,526.44","4,706.42","5,046.70","5,371.31","5,814.19","6,195.12","6,846.79","7,590.21","7,672.18","8,030.95","8,436.39","9,100.36","9,367.09","9,775.04","10,508.65","11,283.40","12,158.93","13,046.07","13,982.67","15,085.06","16,420.57","18,015.41","20,573.07","22,722.21"
722,SEN,BCA,Senegal,Current account balance,-0.381,-0.444,-0.451,-0.506,-0.456,-0.289,-0.323,-0.337,-0.27,-0.339,-0.341,-0.328,-0.246,-0.323,-0.437,-0.513,-0.678,-0.724,-1.337,-1.906,-0.856,-0.568,-1.158,-1.548,-1.563,-1.382,-1.004,-0.768,-1.527,-2.072,-2.039,-2.849,-3.134,-2.395,-1.388,-1.307
722,SEN,BCA_NGDPD,Senegal,Current account balance,-6.125,-6.14,-6.339,-6.651,-6.34,-5.891,-5.234,-5.251,-4.57,-5.302,-5.227,-5.498,-3.98,-4.77,-5.028,-5.043,-6.143,-6.107,-9.344,-11.202,-5.253,-3.498,-6.472,-8.678,-8.244,-6.981,-5.646,-4.037,-7.297,-8.817,-8.518,-11.055,-11.066,-7.651,-3.862,-3.292
942,SRB,NGDP_R,Serbia,"Gross domestic product, constant prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,101.81","1,846.51","1,989.78","2,089.13","2,237.79","2,336.59","2,547.97","2,806.70","2,950.06","3,140.03","3,317.62","3,226.99","3,250.58","3,316.77","3,294.17","3,389.46","3,335.58","3,394.83","3,508.23","3,580.12","3,734.13","3,864.76","4,018.96","4,179.72","4,346.91","4,520.79","4,701.62"
942,SRB,NGDP_RPCH,Serbia,"Gross domestic product, constant prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-12.147,7.759,4.993,7.116,4.415,9.047,10.154,5.108,6.44,5.656,-2.732,0.731,2.036,-0.682,2.893,-1.59,1.776,3.34,2.049,4.302,3.498,3.99,4,4,4,4
942,SRB,NGDP,Serbia,"Gross domestic product, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,413.121,820.842,"1,037.90","1,220.16","1,451.45","1,846.85","2,181.04","2,523.50","2,908.45","3,052.14","3,250.58","3,612.27","3,810.06","4,121.20","4,160.55","4,312.04","4,521.27","4,754.37","5,059.73","5,407.67","5,808.91","6,247.91","6,709.47","7,207.11","7,740.59"
942,SRB,NGDPD,Serbia,"Gross domestic product, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.312,12.313,16.177,21.219,24.743,27.496,32.602,43.395,52.094,45.156,41.369,49.28,43.3,48.394,47.062,39.629,40.63,44.12,50.509,51.523,55.437,59.947,64.644,69.687,75.181
942,SRB,PPPGDP,Serbia,"Gross domestic product, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46.247,49.621,53.992,57.423,64.304,73.04,79.094,86.449,93.114,91.261,93,96.876,98.061,102.667,102.905,105.824,110.491,114.879,122.74,129.298,137.126,145.554,154.412,163.802,173.783
942,SRB,NGDP_D,Serbia,"Gross domestic product, deflator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.762,39.291,46.381,52.22,56.965,65.802,73.932,80.365,87.667,94.581,100,108.909,115.661,121.589,124.732,127.018,128.876,132.799,135.499,139.923,144.537,149.482,154.35,159.422,164.637
942,SRB,NGDPRPC,Serbia,"Gross domestic product per capita, constant prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"270,098.12","277,732.24","244,882.07","264,727.50","278,422.92","298,370.18","312,354.08","341,406.90","377,205.95","398,034.84","425,387.69","451,363.21","440,797.11","445,808.11","458,338.06","457,428.09","472,954.74","467,705.99","478,456.23","497,034.39","509,926.72","533,998.68","554,898.31","579,356.17","604,950.22","631,674.93","659,580.25","681,872.22"
942,SRB,NGDPRPPPPC,Serbia,"Gross domestic product per capita, constant prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"7,888.96","8,111.94","7,152.46","7,732.10","8,132.11","8,714.73","9,123.17","9,971.73","11,017.34","11,625.71","12,424.63","13,183.31","12,874.70","13,021.06","13,387.03","13,360.45","13,813.95","13,660.65","13,974.64","14,517.27","14,893.82","15,596.91","16,207.34","16,921.70","17,669.25","18,449.82","19,264.87","19,915.97"
942,SRB,NGDPPC,Serbia,"Gross domestic product per capita, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"18,792.98","24,235.10","28,470.73","54,962.95","109,395.54","138,385.74","163,110.10","194,481.80","248,207.30","294,274.34","341,863.92","395,694.81","416,912.44","445,808.11","499,171.85","529,064.71","575,060.31","583,380.93","607,724.52","640,558.03","677,177.70","723,564.95","776,427.99","837,386.66","904,289.17","974,992.92","1,051,514.21","1,122,611.96"
942,SRB,NGDPDPC,Serbia,"Gross domestic product per capita, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,925.93","2,300.70","1,507.68","1,238.89","1,640.95","2,156.89","2,836.54","3,315.33","3,695.34","4,398.83","5,878.87","7,087.45","6,168.23","5,673.62","6,809.94","6,012.63","6,752.80","6,598.94","5,585.12","5,756.38","6,284.20","7,223.00","7,397.69","7,991.58","8,676.37","9,393.78","10,167.29","10,903.38"
942,SRB,PPPPC,Serbia,"Gross domestic product per capita, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"6,152.82","6,613.05","7,198.95","7,676.30","8,616.17","9,816.14","10,671.66","11,711.41","12,668.23","12,466.00","12,754.62","13,387.03","13,616.72","14,325.92","14,429.13","14,914.46","15,654.01","16,362.50","17,552.40","18,564.49","19,767.47","21,066.76","22,438.51","23,898.67","25,203.66"
942,SRB,NGAP_NPGDP,Serbia,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,SRB,PPPSH,Serbia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.092,0.095,0.098,0.099,0.102,0.107,0.107,0.108,0.111,0.109,0.104,0.102,0.098,0.098,0.093,0.091,0.091,0.09,0.091,0.091,0.092,0.092,0.093,0.093,0.093
942,SRB,PPPEX,Serbia,Implied PPP conversion rate,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.933,16.542,19.223,21.249,22.572,25.286,27.575,29.191,31.235,33.444,34.953,37.288,38.854,40.141,40.431,40.747,40.92,41.386,41.223,41.823,42.362,42.925,43.452,43.999,44.542
942,SRB,NID_NGDP,Serbia,Total investment,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.853,12.889,9.592,10.548,19.199,21.175,22.093,29.862,22.313,21.508,24.785,26.239,18.513,17.462,18.17,18.976,17.122,16.522,18.565,17.908,19.592,22.751,23.44,24.127,24.179,24.3,24.405,24.609
942,SRB,NGSD_NGDP,Serbia,Gross national savings,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.013,4.241,4.669,8.635,21.253,17.243,14.897,16.68,14.303,12.429,8.751,6.373,12.622,11.453,10.063,8.18,11.381,10.929,15.109,14.982,14.355,17.555,17.637,18.991,19.154,19.618,20.161,20.479
942,SRB,PCPI,Serbia,"Inflation, average consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.124,14.461,20.405,34.688,62.696,68.256,70.236,77.683,90.308,100,106.002,119.158,128.83,136.744,151.973,163.114,175.664,179.322,181.819,183.86,189.616,193.333,197.53,201.249,206.231,211.954,218.278,224.826
942,SRB,PCPIPCH,Serbia,"Inflation, average consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,41.1,70,80.744,8.868,2.901,10.602,16.253,10.732,6.002,12.411,8.117,6.143,11.137,7.33,7.694,2.082,1.392,1.122,3.131,1.96,2.171,1.883,2.475,2.775,2.984,3
942,SRB,PCPIE,Serbia,"Inflation, end of period consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.923,17.218,25.036,53.067,67.001,68.682,71.503,81.657,94.591,100,111.025,120.555,128.514,141.68,151.603,170.074,173.808,176.854,179.605,182.356,187.858,191.592,195.423,199.723,204.716,210.448,216.761,223.264
942,SRB,PCPIEPCH,Serbia,"Inflation, end of period consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44.411,45.408,111.959,26.258,2.508,4.107,14.202,15.839,5.718,11.025,8.584,6.601,10.245,7.004,12.184,2.195,1.752,1.556,1.532,3.017,1.987,2,2.2,2.5,2.8,3,3
942,SRB,FLIBOR6,Serbia,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,SRB,TM_RPCH,Serbia,Volume of imports of goods and services,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.479,31.29,14.34,22.163,-10.882,10.247,26.478,5.85,-18.891,2.482,6.821,0.99,2.671,3.234,7.877,10.532,10.587,10.765,8.014,7.477,7.316,7.604,7.578,7.654
942,SRB,TMG_RPCH,Serbia,Volume of Imports of goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.146,28.451,14.338,20.999,-13.604,7.79,26.014,6.463,-21.743,2.906,8.003,0.753,2.684,1.93,7.175,10.963,9.964,10.522,8.5,7.1,7.2,7.3,7.3,7.4
942,SRB,TX_RPCH,Serbia,Volume of exports of goods and services,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.519,12.869,29.196,9.72,11.708,7.347,17.289,4.882,-5.583,12.054,3.569,-0.073,17.901,4.222,10.832,11.317,9.767,8.243,7.161,8.414,8.7,8.8,8.9,8.9
942,SRB,TXG_RPCH,Serbia,Volume of exports of goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-7.656,13.231,31.648,5.726,14.442,4.919,17.205,4.218,-8.816,16.825,3.646,-0.836,21.909,1.668,9.614,12.662,8.47,6.625,6.7,8.1,8.7,8.8,8.9,8.9
942,SRB,LUR,Serbia,Unemployment rate,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.26,12.8,13.3,12.1,12.2,14.47,16,19.53,21.83,21.56,18.8,14.4,16.9,20,23.6,24.6,23,19.894,18.231,15.917,14.051,13.273,13.122,12.84,12.561,12.288,12.018,11.691
942,SRB,LE,Serbia,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,SRB,LP,Serbia,Population,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.597,7.568,7.54,7.516,7.503,7.5,7.481,7.463,7.441,7.412,7.382,7.35,7.321,7.291,7.237,7.201,7.167,7.132,7.095,7.058,7.021,6.993,6.965,6.937,6.909,6.882,6.854,6.895
942,SRB,GGR,Serbia,General government revenue,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,128.89,280.484,418.396,478.844,593.525,754.643,903.603,"1,043.79","1,191.34","1,200.83","1,279.82","1,362.94","1,477.20","1,537.96","1,620.75","1,694.84","1,842.65","1,973.38","2,105.24","2,207.77","2,333.00","2,490.22","2,661.89","2,847.95","3,048.70"
942,SRB,GGR_NGDP,Serbia,General government revenue,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.199,34.17,40.312,39.244,40.892,40.861,41.43,41.363,40.961,39.344,39.372,37.731,38.771,37.318,38.955,39.305,40.755,41.507,41.608,40.827,40.163,39.857,39.674,39.516,39.386
942,SRB,GGX,Serbia,General government total expenditure,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,129.577,277.527,445.279,511.248,592.568,735.352,923.837,"1,064.84","1,243.34","1,305.62","1,393.11","1,504.00","1,719.51","1,743.71","1,864.26","1,840.66","1,893.32","1,908.17","2,064.09","2,226.93","2,352.46","2,513.46","2,686.90","2,874.14","3,076.65"
942,SRB,GGX_NGDP,Serbia,General government total expenditure,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.365,33.81,42.902,41.9,40.826,39.816,42.358,42.197,42.749,42.777,42.857,41.636,45.131,42.311,44.808,42.687,41.876,40.135,40.795,41.181,40.498,40.229,40.046,39.879,39.747
942,SRB,GGXCNL,Serbia,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.686,2.957,-26.883,-32.403,0.957,19.291,-20.234,-21.043,-52.002,-104.786,-113.281,-141.061,-242.306,-205.754,-243.514,-145.826,-50.674,65.21,41.15,-19.163,-19.461,-23.234,-25.013,-26.195,-27.953
942,SRB,GGXCNL_NGDP,Serbia,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.166,0.36,-2.59,-2.656,0.066,1.045,-0.928,-0.834,-1.788,-3.433,-3.485,-3.905,-6.36,-4.993,-5.853,-3.382,-1.121,1.372,0.813,-0.354,-0.335,-0.372,-0.373,-0.363,-0.361
942,SRB,GGSB,Serbia,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.245,-38.083,-54.314,-114.705,-118.519,-131.071,-168.619,-211.235,-213.017,-210.49,-130.617,-54.487,44.626,35.78,-5.846,6.857,2.726,0.577,-2.242,-9.747
942,SRB,GGSB_NPGDP,Serbia,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.548,-1.762,-2.201,-4.114,-3.859,-3.988,-4.678,-5.488,-5.231,-4.991,-2.999,-1.203,0.93,0.707,-0.108,0.118,0.044,0.009,-0.031,-0.126
942,SRB,GGXONLB,Serbia,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.508,8.582,-23.921,-21.144,18.67,44.222,9.99,-3.121,-34.809,-82.417,-79.094,-96.269,-174.111,-111.221,-128.342,-15.958,80.929,186.43,149.782,91.69,85.123,92.197,101.081,113.425,128.246
942,SRB,GGXONLB_NGDP,Serbia,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.365,1.046,-2.305,-1.733,1.286,2.394,0.458,-0.124,-1.197,-2.7,-2.433,-2.665,-4.57,-2.699,-3.085,-0.37,1.79,3.921,2.96,1.696,1.465,1.476,1.507,1.574,1.657
942,SRB,GGXWDN,Serbia,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,919.042,857.424,753.078,828.735,850.281,862.398,665.704,635.06,790.669,886.57,"1,193.29","1,396.53","1,852.11","2,048.42","2,637.63","2,931.86","3,007.35","2,690.42","2,663.05","2,741.09","2,765.95","2,795.41","2,840.93","2,887.79","2,919.46"
942,SRB,GGXWDN_NGDP,Serbia,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,222.463,104.457,72.558,67.92,58.582,46.696,30.522,25.166,27.185,29.048,36.71,38.661,48.611,49.704,63.396,67.993,66.516,56.588,52.632,50.689,47.616,44.742,42.342,40.069,37.716
942,SRB,GGXWDG,Serbia,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,928.492,872.595,790.05,875.573,902.487,947.653,828.179,787.439,888.712,"1,035.45","1,339.73","1,588.23","2,074.18","2,370.03","2,811.97","3,073.70","3,114.14","2,792.10","2,759.95","2,852.11","2,876.97","2,906.43","2,951.95","2,998.81","3,030.47"
942,SRB,GGXWDG_NGDP,Serbia,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,224.751,106.305,76.12,71.759,62.178,51.312,37.972,31.204,30.556,33.925,41.215,43.968,54.44,57.508,67.586,71.282,68.878,58.727,54.547,52.742,49.527,46.518,43.997,41.609,39.15
942,SRB,NGDP_FY,Serbia,"Gross domestic product corresponding to fiscal year, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,142.77,183.405,214.681,413.121,820.842,"1,037.90","1,220.16","1,451.45","1,846.85","2,181.04","2,523.50","2,908.45","3,052.14","3,250.58","3,612.27","3,810.06","4,121.20","4,160.55","4,312.04","4,521.27","4,754.37","5,059.73","5,407.67","5,808.91","6,247.91","6,709.47","7,207.11","7,740.59"
942,SRB,BCA,Serbia,Current account balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.469,-0.455,-0.178,0.253,-0.636,-1.527,-3.262,-2.202,-2.96,-6.958,-10.349,-2.66,-2.486,-3.995,-4.674,-2.778,-2.632,-1.369,-1.189,-2.311,-2.624,-2.99,-2.851,-3.016,-3.031,-2.962,-3.11
942,SRB,BCA_NGDPD,Serbia,Current account balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.913,2.054,-3.932,-7.196,-13.182,-8.009,-9.079,-16.035,-19.866,-5.89,-6.008,-8.107,-10.795,-5.741,-5.593,-3.455,-2.927,-5.237,-5.196,-5.802,-5.143,-5.031,-4.689,-4.251,-4.137
718,SYC,NGDP_R,Seychelles,"Gross domestic product, constant prices",3.111,3.343,3.435,3.682,3.951,3.854,3.873,4.26,4.78,4.898,4.99,5.202,5.084,5.145,4.842,4.704,5.128,5.61,6.195,6.062,5.995,6.352,6.693,6.939,7.357,7.69,8.068,8.431,8.797,9.156,9.473,9.788,10.193,10.603,11.009,11.403
718,SYC,NGDP_RPCH,Seychelles,"Gross domestic product, constant prices",10.286,7.455,2.76,7.173,7.303,-2.437,0.485,9.998,12.194,2.467,1.872,4.253,-2.271,1.213,-5.887,-2.85,9.006,9.406,10.418,-2.141,-1.107,5.945,5.379,3.68,6.018,4.531,4.911,4.503,4.332,4.089,3.464,3.316,4.138,4.024,3.835,3.577
718,SYC,NGDP,Seychelles,"Gross domestic product, current prices",1.721,1.967,1.98,2.221,2.456,2.459,2.42,2.5,2.83,3.201,3.328,3.513,3.645,3.822,3.811,4.616,5.055,5.61,6.926,9.147,11.533,11.705,12.609,14.519,16.015,17.119,18.34,19.014,20.515,22.019,23.198,24.381,26.073,27.877,29.814,31.808
718,SYC,NGDPD,Seychelles,"Gross domestic product, current prices",0.305,0.369,0.374,0.434,0.474,0.486,0.508,0.503,0.563,0.608,0.623,0.615,0.622,0.698,0.706,0.839,0.919,1.016,1.034,0.998,0.847,0.97,1.018,1.06,1.328,1.343,1.377,1.427,1.503,1.583,1.644,1.67,1.783,1.882,1.983,2.08
718,SYC,PPPGDP,Seychelles,"Gross domestic product, current prices",0.548,0.611,0.649,0.711,0.781,0.779,0.799,0.895,1.021,1.058,1.094,1.166,1.164,1.197,1.147,1.145,1.287,1.45,1.644,1.64,1.635,1.752,1.885,1.991,2.148,2.287,2.425,2.56,2.721,2.901,3.056,3.219,3.422,3.631,3.846,4.063
718,SYC,NGDP_D,Seychelles,"Gross domestic product, deflator",55.316,58.84,57.638,60.329,62.156,63.806,62.484,58.685,59.198,65.361,66.706,67.541,71.699,74.29,78.708,98.128,98.578,100,111.811,150.889,192.381,184.294,188.39,209.231,217.677,222.606,227.314,225.516,233.219,240.477,244.878,249.107,255.806,262.921,270.812,278.944
718,SYC,NGDPRPC,Seychelles,"Gross domestic product per capita, constant prices","44,980.87","48,097.66","48,771.40","52,030.46","54,679.11","51,943.50","51,433.69","55,751.99","61,820.48","62,119.05","62,051.07","64,115.33","62,604.38","62,198.62","58,495.89","57,039.34","61,893.25","66,315.88","72,851.59","69,715.59","68,673.62","70,753.06","76,544.49","78,586.28","81,791.05","84,177.38","86,619.10","89,890.35","93,132.82","95,880.06","98,262.74","100,682.80","103,956.08","107,184.54","110,312.46","113,249.68"
718,SYC,NGDPRPPPPC,Seychelles,"Gross domestic product per capita, constant prices","12,665.77","13,543.40","13,733.11","14,650.80","15,396.61","14,626.31","14,482.76","15,698.71","17,407.49","17,491.56","17,472.42","18,053.67","17,628.22","17,513.96","16,471.35","16,061.21","17,427.98","18,673.31","20,513.64","19,630.60","19,337.20","19,922.73","21,553.49","22,128.42","23,030.83","23,702.77","24,390.31","25,311.44","26,224.46","26,998.03","27,668.94","28,350.39","29,272.08","30,181.16","31,061.92","31,888.99"
718,SYC,NGDPPC,Seychelles,"Gross domestic product per capita, current prices","24,881.81","28,300.75","28,110.85","31,389.29","33,986.13","33,143.32","32,137.74","32,717.85","36,596.44","40,601.93","41,391.62","43,304.04","44,886.83","46,207.22","46,040.76","55,971.62","61,013.23","66,315.88","81,456.08","105,192.96","132,115.30","130,393.31","144,202.09","164,426.72","178,040.07","187,383.69","196,897.61","202,717.12","217,203.14","230,569.71","240,624.05","250,808.04","265,926.13","281,810.97","298,739.42","315,902.91"
718,SYC,NGDPDPC,Seychelles,"Gross domestic product per capita, current prices","4,407.20","5,302.84","5,314.66","6,128.35","6,559.09","6,555.43","6,748.83","6,583.09","7,280.93","7,715.78","7,747.49","7,578.83","7,663.08","8,431.92","8,524.94","10,176.66","11,093.31","12,014.42","12,155.70","11,480.43","9,707.27","10,805.10","11,647.02","11,999.90","14,762.22","14,701.37","14,786.12","15,218.51","15,915.52","16,574.68","17,052.23","17,178.63","18,180.24","19,023.26","19,865.26","20,661.90"
718,SYC,PPPPC,Seychelles,"Gross domestic product per capita, current prices","7,922.60","8,788.62","9,213.13","10,052.79","10,814.84","10,493.14","10,608.01","11,709.20","13,207.61","13,420.78","13,599.68","14,366.21","14,335.30","14,467.71","13,859.11","13,877.83","15,527.84","17,140.91","19,336.08","18,863.62","18,723.35","19,515.07","21,553.49","22,552.87","23,884.39","25,036.17","26,030.60","27,293.40","28,810.45","30,382.95","31,693.04","33,118.14","34,900.63","36,706.07","38,533.28","40,355.52"
718,SYC,NGAP_NPGDP,Seychelles,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,SYC,PPPSH,Seychelles,Gross domestic product based on purchasing-power-parity (PPP) share of world total,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
718,SYC,PPPEX,Seychelles,Implied PPP conversion rate,3.141,3.22,3.051,3.122,3.143,3.159,3.03,2.794,2.771,3.025,3.044,3.014,3.131,3.194,3.322,4.033,3.929,3.869,4.213,5.577,7.056,6.682,6.69,7.291,7.454,7.485,7.564,7.427,7.539,7.589,7.592,7.573,7.62,7.678,7.753,7.828
718,SYC,NID_NGDP,Seychelles,Total investment,29.635,30.467,17.829,21.538,26.208,35.487,30.325,39.845,28.053,33.996,30.772,27.565,21.454,27.62,10.902,21.079,35.745,30.445,29.015,26.904,27.275,36.622,35.407,38.106,38.457,37.693,33.788,30.221,28.931,27.097,27.75,28.635,30.087,30.989,30.692,30.011
