,Year,Series,Value
Romania,2005,Gross enrollment ratio - Tertiary (male),40.2242
Romania,2005,Gross enrollment ratio - Tertiary (female),50.8492
Romania,2010,Students enrolled in primary education (thousands),842.238
Romania,2010,Gross enrollement ratio - Primary (male),98.3252
Romania,2010,Gross enrollment ratio - Primary (female),96.7844
Romania,2010,Students enrolled in secondary education (thousands),"1,821.78"
Romania,2010,Gross enrollment ratio - Secondary (male),97.5829
Romania,2010,Gross enrollment ratio - Secondary (female),96.8051
Romania,2010,Students enrolled in tertiary education (thousands),999.523
Romania,2010,Gross enrollment ratio - Tertiary (male),55.3022
Romania,2010,Gross enrollment ratio - Tertiary (female),75.934
Romania,2012,Students enrolled in primary education (thousands),807.047
Romania,2012,Gross enrollement ratio - Primary (male),96.9678
Romania,2012,Gross enrollment ratio - Primary (female),95.1352
Romania,2012,Students enrolled in secondary education (thousands),"1,714.31"
Romania,2012,Gross enrollment ratio - Secondary (male),96.8405
Romania,2012,Gross enrollment ratio - Secondary (female),95.6104
Romania,2012,Students enrolled in tertiary education (thousands),705.333
Romania,2012,Gross enrollment ratio - Tertiary (male),44.9612
Romania,2012,Gross enrollment ratio - Tertiary (female),56.876
Romania,2014,Students enrolled in secondary education (thousands),"1,609.26"
Romania,2014,Gross enrollment ratio - Secondary (male),93.155
Romania,2014,Gross enrollment ratio - Secondary (female),92.1734
Romania,2014,Students enrolled in tertiary education (thousands),578.706
Romania,2014,Gross enrollment ratio - Tertiary (male),42.6678
Romania,2014,Gross enrollment ratio - Tertiary (female),52.7003
Romania,2015,Students enrolled in primary education (thousands),947.205
Romania,2015,Gross enrollement ratio - Primary (male),91.1253
Romania,2015,Gross enrollment ratio - Primary (female),89.721
Romania,2015,Students enrolled in secondary education (thousands),"1,562.96"
Romania,2015,Gross enrollment ratio - Secondary (male),91.1951
Romania,2015,Gross enrollment ratio - Secondary (female),90.6433
Romania,2015,Students enrolled in tertiary education (thousands),541.653
Romania,2015,Gross enrollment ratio - Tertiary (male),42.1563
Romania,2015,Gross enrollment ratio - Tertiary (female),51.7705
Romania,2016,Students enrolled in primary education (thousands),939.147
Romania,2016,Gross enrollement ratio - Primary (male),90.0042
Romania,2016,Gross enrollment ratio - Primary (female),88.8617
Romania,2016,Students enrolled in secondary education (thousands),"1,515.24"
Romania,2016,Gross enrollment ratio - Secondary (male),89.2833
Romania,2016,Gross enrollment ratio - Secondary (female),88.5969
Romania,2016,Students enrolled in tertiary education (thousands),535.218
Romania,2016,Gross enrollment ratio - Tertiary (male),43.0402
Romania,2016,Gross enrollment ratio - Tertiary (female),53.3024
Russian Federation,2005,Students enrolled in primary education (thousands),"5,308.61"
Russian Federation,2005,Gross enrollement ratio - Primary (male),95.1767
Russian Federation,2005,Gross enrollment ratio - Primary (female),95.3703
Russian Federation,2005,Students enrolled in secondary education (thousands),"12,433.16"
Russian Federation,2005,Gross enrollment ratio - Secondary (male),83.3644
Russian Federation,2005,Gross enrollment ratio - Secondary (female),82.5007
Russian Federation,2005,Students enrolled in tertiary education (thousands),"9,003.21"
Russian Federation,2005,Gross enrollment ratio - Tertiary (male),61.3489
Russian Federation,2005,Gross enrollment ratio - Tertiary (female),84.2501
Russian Federation,2009,Students enrolled in primary education (thousands),"5,015.31"
Russian Federation,2009,Gross enrollement ratio - Primary (male),99.0154
Russian Federation,2009,Gross enrollment ratio - Primary (female),99.4528
Russian Federation,2009,Students enrolled in secondary education (thousands),"9,613.55"
Russian Federation,2009,Gross enrollment ratio - Secondary (male),85.6518
Russian Federation,2009,Gross enrollment ratio - Secondary (female),84.2523
Russian Federation,2009,Students enrolled in tertiary education (thousands),"9,330.12"
Russian Federation,2009,Gross enrollment ratio - Tertiary (male),64.3378
Russian Federation,2009,Gross enrollment ratio - Tertiary (female),86.9327
Russian Federation,2014,Students enrolled in primary education (thousands),"5,725.53"
Russian Federation,2014,Gross enrollement ratio - Primary (male),98.3116
Russian Federation,2014,Gross enrollment ratio - Primary (female),99.0111
Russian Federation,2014,Students enrolled in secondary education (thousands),"9,061.32"
Russian Federation,2014,Gross enrollment ratio - Secondary (male),101.536
Russian Federation,2014,Gross enrollment ratio - Secondary (female),99.4783
Russian Federation,2014,Students enrolled in tertiary education (thousands),"6,995.73"
Russian Federation,2014,Gross enrollment ratio - Tertiary (male),71.6013
Russian Federation,2014,Gross enrollment ratio - Tertiary (female),86.266
Russian Federation,2015,Students enrolled in primary education (thousands),"5,982.57"
Russian Federation,2015,Gross enrollement ratio - Primary (male),100.2979
Russian Federation,2015,Gross enrollment ratio - Primary (female),101.0843
Russian Federation,2015,Students enrolled in secondary education (thousands),"9,384.61"
Russian Federation,2015,Gross enrollment ratio - Secondary (male),105.4523
Russian Federation,2015,Gross enrollment ratio - Secondary (female),103.2883
Russian Federation,2015,Students enrolled in tertiary education (thousands),"6,592.42"
Russian Federation,2015,Gross enrollment ratio - Tertiary (male),72.9953
Russian Federation,2015,Gross enrollment ratio - Tertiary (female),88.4133
Russian Federation,2016,Students enrolled in primary education (thousands),"6,198.78"
Russian Federation,2016,Gross enrollement ratio - Primary (male),101.8265
Russian Federation,2016,Gross enrollment ratio - Primary (female),102.3381
Russian Federation,2016,Students enrolled in secondary education (thousands),"9,566.90"
Russian Federation,2016,Gross enrollment ratio - Secondary (male),105.558
Russian Federation,2016,Gross enrollment ratio - Secondary (female),104.0191
Russian Federation,2016,Students enrolled in tertiary education (thousands),"6,182.30"
Russian Federation,2016,Gross enrollment ratio - Tertiary (male),74.7209
Russian Federation,2016,Gross enrollment ratio - Tertiary (female),89.3151
Rwanda,2004,Students enrolled in primary education (thousands),"1,752.59"
Rwanda,2004,Gross enrollement ratio - Primary (male),135.3827
Rwanda,2004,Gross enrollment ratio - Primary (female),134.3791
Rwanda,2004,Students enrolled in secondary education (thousands),203.551
Rwanda,2004,Gross enrollment ratio - Secondary (male),15.5993
Rwanda,2004,Gross enrollment ratio - Secondary (female),14.1309
Rwanda,2004,Students enrolled in tertiary education (thousands),25.233
Rwanda,2004,Gross enrollment ratio - Tertiary (male),3.491
Rwanda,2004,Gross enrollment ratio - Tertiary (female),1.9913
Rwanda,2005,Students enrolled in primary education (thousands),"1,857.84"
Rwanda,2005,Gross enrollement ratio - Primary (male),137.1604
Rwanda,2005,Gross enrollment ratio - Primary (female),138.1351
Rwanda,2005,Students enrolled in secondary education (thousands),218.517
Rwanda,2005,Gross enrollment ratio - Secondary (male),17.2555
Rwanda,2005,Gross enrollment ratio - Secondary (female),15.429
Rwanda,2005,Students enrolled in tertiary education (thousands),27.787
Rwanda,2010,Students enrolled in primary education (thousands),"2,299.33"
Rwanda,2010,Gross enrollement ratio - Primary (male),143.265
Rwanda,2010,Gross enrollment ratio - Primary (female),146.9482
Rwanda,2010,Students enrolled in secondary education (thousands),425.587
Rwanda,2010,Gross enrollment ratio - Secondary (male),33.1457
Rwanda,2010,Gross enrollment ratio - Secondary (female),32.8357
Rwanda,2010,Students enrolled in tertiary education (thousands),62.734
Rwanda,2010,Gross enrollment ratio - Tertiary (male),6.4109
Rwanda,2010,Gross enrollment ratio - Tertiary (female),5.0185
Rwanda,2014,Students enrolled in primary education (thousands),"2,399.44"
Rwanda,2014,Gross enrollement ratio - Primary (male),134.9061
Rwanda,2014,Gross enrollment ratio - Primary (female),137.9682
Rwanda,2014,Students enrolled in secondary education (thousands),587.069
Rwanda,2014,Gross enrollment ratio - Secondary (male),37.9856
Rwanda,2014,Gross enrollment ratio - Secondary (female),41.5979
Rwanda,2014,Students enrolled in tertiary education (thousands),77.512
Rwanda,2014,Gross enrollment ratio - Tertiary (male),8.358
Rwanda,2014,Gross enrollment ratio - Tertiary (female),6.9385
Rwanda,2015,Students enrolled in primary education (thousands),"2,450.71"
Rwanda,2015,Gross enrollement ratio - Primary (male),134.7299
Rwanda,2015,Gross enrollment ratio - Primary (female),136.2673
Rwanda,2015,Students enrolled in secondary education (thousands),567.838
Rwanda,2015,Gross enrollment ratio - Secondary (male),35.8176
Rwanda,2015,Gross enrollment ratio - Secondary (female),38.8744
Rwanda,2015,Students enrolled in tertiary education (thousands),80.335
Rwanda,2015,Gross enrollment ratio - Tertiary (male),8.9667
Rwanda,2015,Gross enrollment ratio - Tertiary (female),6.9662
Rwanda,2017,Students enrolled in primary education (thousands),"2,540.37"
Rwanda,2017,Gross enrollement ratio - Primary (male),134.0964
Rwanda,2017,Gross enrollment ratio - Primary (female),132.7576
Rwanda,2017,Students enrolled in secondary education (thousands),610.972
Rwanda,2017,Gross enrollment ratio - Secondary (male),35.944
Rwanda,2017,Gross enrollment ratio - Secondary (female),40.2957
Rwanda,2017,Students enrolled in tertiary education (thousands),80.773
Rwanda,2017,Gross enrollment ratio - Tertiary (male),8.1138
Rwanda,2017,Gross enrollment ratio - Tertiary (female),7.1783
Saint Kitts and Nevis,2005,Students enrolled in primary education (thousands),6.35
Saint Kitts and Nevis,2005,Students enrolled in secondary education (thousands),3.939
Saint Kitts and Nevis,2008,Students enrolled in primary education (thousands),6.474
Saint Kitts and Nevis,2008,Students enrolled in secondary education (thousands),4.396
Saint Kitts and Nevis,2008,Students enrolled in tertiary education (thousands),0.859
Saint Kitts and Nevis,2010,Students enrolled in primary education (thousands),6.255
Saint Kitts and Nevis,2010,Students enrolled in secondary education (thousands),4.309
Saint Kitts and Nevis,2014,Students enrolled in primary education (thousands),5.533
Saint Kitts and Nevis,2014,Students enrolled in secondary education (thousands),4.37
Saint Kitts and Nevis,2014,Students enrolled in tertiary education (thousands),3.411
Saint Kitts and Nevis,2015,Students enrolled in primary education (thousands),5.466
Saint Kitts and Nevis,2015,Students enrolled in secondary education (thousands),4.318
Saint Kitts and Nevis,2015,Students enrolled in tertiary education (thousands),3.508
Saint Kitts and Nevis,2016,Students enrolled in primary education (thousands),5.452
Saint Kitts and Nevis,2016,Students enrolled in secondary education (thousands),4.175
Saint Lucia,2005,Students enrolled in primary education (thousands),23.573
Saint Lucia,2005,Gross enrollement ratio - Primary (male),105.1453
Saint Lucia,2005,Gross enrollment ratio - Primary (female),100.456
Saint Lucia,2005,Students enrolled in secondary education (thousands),13.597
Saint Lucia,2005,Gross enrollment ratio - Secondary (male),71.4762
Saint Lucia,2005,Gross enrollment ratio - Secondary (female),84.0446
Saint Lucia,2005,Students enrolled in tertiary education (thousands),2.197
Saint Lucia,2005,Gross enrollment ratio - Tertiary (male),6.992
Saint Lucia,2005,Gross enrollment ratio - Tertiary (female),19.008
Saint Lucia,2007,Students enrolled in primary education (thousands),22.028
Saint Lucia,2007,Gross enrollement ratio - Primary (male),103.3248
Saint Lucia,2007,Gross enrollment ratio - Primary (female),98.1139
Saint Lucia,2007,Students enrolled in secondary education (thousands),15.146
Saint Lucia,2007,Gross enrollment ratio - Secondary (male),83.4705
Saint Lucia,2007,Gross enrollment ratio - Secondary (female),92.7504
Saint Lucia,2007,Students enrolled in tertiary education (thousands),1.438
Saint Lucia,2007,Gross enrollment ratio - Tertiary (male),5.1652
Saint Lucia,2007,Gross enrollment ratio - Tertiary (female),12.0393
Saint Lucia,2010,Students enrolled in primary education (thousands),19.483
Saint Lucia,2010,Students enrolled in secondary education (thousands),16.017
Saint Lucia,2010,Gross enrollment ratio - Secondary (male),95.2275
Saint Lucia,2010,Gross enrollment ratio - Secondary (female),94.1149
Saint Lucia,2010,Students enrolled in tertiary education (thousands),1.973
Saint Lucia,2010,Gross enrollment ratio - Tertiary (male),6.969
Saint Lucia,2010,Gross enrollment ratio - Tertiary (female),17.9824
Saint Lucia,2014,Students enrolled in primary education (thousands),17.286
Saint Lucia,2014,Students enrolled in secondary education (thousands),13.566
Saint Lucia,2014,Gross enrollment ratio - Secondary (male),87.9685
Saint Lucia,2014,Gross enrollment ratio - Secondary (female),87.4272
Saint Lucia,2014,Students enrolled in tertiary education (thousands),2.83
Saint Lucia,2014,Gross enrollment ratio - Tertiary (male),10.9207
Saint Lucia,2014,Gross enrollment ratio - Tertiary (female),22.8072
Saint Lucia,2015,Students enrolled in primary education (thousands),16.822
Saint Lucia,2015,Students enrolled in secondary education (thousands),13.215
Saint Lucia,2015,Gross enrollment ratio - Secondary (male),88.6088
Saint Lucia,2015,Gross enrollment ratio - Secondary (female),87.8023
Saint Lucia,2015,Students enrolled in tertiary education (thousands),2.788
Saint Lucia,2015,Gross enrollment ratio - Tertiary (male),11.5051
Saint Lucia,2015,Gross enrollment ratio - Tertiary (female),21.8844
Saint Lucia,2017,Students enrolled in primary education (thousands),16.054
Saint Lucia,2017,Students enrolled in secondary education (thousands),12.217
Saint Lucia,2017,Gross enrollment ratio - Secondary (male),87.9172
Saint Lucia,2017,Gross enrollment ratio - Secondary (female),88.4398
Saint Lucia,2017,Students enrolled in tertiary education (thousands),3.249
Saint Lucia,2017,Gross enrollment ratio - Tertiary (male),13.3869
Saint Lucia,2017,Gross enrollment ratio - Tertiary (female),26.8069
Saint Vincent & Grenadines,2005,Students enrolled in primary education (thousands),17.858
Saint Vincent & Grenadines,2005,Gross enrollement ratio - Primary (male),123.8869
Saint Vincent & Grenadines,2005,Gross enrollment ratio - Primary (female),112.3178
Saint Vincent & Grenadines,2005,Students enrolled in secondary education (thousands),9.78
Saint Vincent & Grenadines,2005,Gross enrollment ratio - Secondary (male),79.5389
Saint Vincent & Grenadines,2005,Gross enrollment ratio - Secondary (female),99.5391
Saint Vincent & Grenadines,2010,Students enrolled in primary education (thousands),14.435
Saint Vincent & Grenadines,2010,Gross enrollement ratio - Primary (male),108.7833
Saint Vincent & Grenadines,2010,Gross enrollment ratio - Primary (female),101.2062
Saint Vincent & Grenadines,2010,Students enrolled in secondary education (thousands),11.426
Saint Vincent & Grenadines,2010,Gross enrollment ratio - Secondary (male),106.2593
Saint Vincent & Grenadines,2010,Gross enrollment ratio - Secondary (female),108.8247
Saint Vincent & Grenadines,2014,Students enrolled in primary education (thousands),13.427
Saint Vincent & Grenadines,2014,Gross enrollement ratio - Primary (male),106.358
Saint Vincent & Grenadines,2014,Gross enrollment ratio - Primary (female),103.0432
Saint Vincent & Grenadines,2014,Students enrolled in secondary education (thousands),10.342
Saint Vincent & Grenadines,2014,Gross enrollment ratio - Secondary (male),106.1825
Saint Vincent & Grenadines,2014,Gross enrollment ratio - Secondary (female),103.1551
Saint Vincent & Grenadines,2015,Students enrolled in primary education (thousands),13.362
Saint Vincent & Grenadines,2015,Gross enrollement ratio - Primary (male),105.8705
Saint Vincent & Grenadines,2015,Gross enrollment ratio - Primary (female),103.1774
Saint Vincent & Grenadines,2015,Students enrolled in secondary education (thousands),10.286
Saint Vincent & Grenadines,2015,Gross enrollment ratio - Secondary (male),107.8291
Saint Vincent & Grenadines,2015,Gross enrollment ratio - Secondary (female),104.9644
Saint Vincent & Grenadines,2017,Students enrolled in primary education (thousands),13.026
Saint Vincent & Grenadines,2017,Gross enrollement ratio - Primary (male),103.8317
Saint Vincent & Grenadines,2017,Gross enrollment ratio - Primary (female),101.9311
Saint Vincent & Grenadines,2017,Students enrolled in secondary education (thousands),10.113
Saint Vincent & Grenadines,2017,Gross enrollment ratio - Secondary (male),111.7283
Saint Vincent & Grenadines,2017,Gross enrollment ratio - Secondary (female),106.8724
Samoa,2000,Students enrolled in primary education (thousands),28.026
Samoa,2000,Gross enrollement ratio - Primary (male),95.8808
Samoa,2000,Gross enrollment ratio - Primary (female),97.3422
Samoa,2000,Students enrolled in secondary education (thousands),21.681
Samoa,2000,Gross enrollment ratio - Secondary (male),73.655
Samoa,2000,Gross enrollment ratio - Secondary (female),83.8903
Samoa,2000,Students enrolled in tertiary education (thousands),1.182
Samoa,2000,Gross enrollment ratio - Tertiary (male),7.8436
Samoa,2000,Gross enrollment ratio - Tertiary (female),7.2376
Samoa,2005,Students enrolled in primary education (thousands),30.964
Samoa,2005,Gross enrollement ratio - Primary (male),109.0043
Samoa,2005,Gross enrollment ratio - Primary (female),109.7727
Samoa,2005,Students enrolled in secondary education (thousands),24.01
Samoa,2005,Gross enrollment ratio - Secondary (male),78.2107
Samoa,2005,Gross enrollment ratio - Secondary (female),88.1687
Samoa,2010,Students enrolled in primary education (thousands),30.871
Samoa,2010,Gross enrollement ratio - Primary (male),111.4847
Samoa,2010,Gross enrollment ratio - Primary (female),109.9319
Samoa,2010,Students enrolled in secondary education (thousands),25.998
Samoa,2010,Gross enrollment ratio - Secondary (male),82.2541
Samoa,2010,Gross enrollment ratio - Secondary (female),93.5858
Samoa,2014,Students enrolled in primary education (thousands),31.352
Samoa,2014,Gross enrollement ratio - Primary (male),105.8943
Samoa,2014,Gross enrollment ratio - Primary (female),106.1677
Samoa,2014,Students enrolled in secondary education (thousands),26.322
Samoa,2014,Gross enrollment ratio - Secondary (male),81.9202
Samoa,2014,Gross enrollment ratio - Secondary (female),92.1696
Samoa,2015,Students enrolled in primary education (thousands),31.998
Samoa,2015,Gross enrollement ratio - Primary (male),106.5403
Samoa,2015,Gross enrollment ratio - Primary (female),106.5971
Samoa,2015,Students enrolled in secondary education (thousands),25.994
Samoa,2015,Gross enrollment ratio - Secondary (male),80.6699
Samoa,2015,Gross enrollment ratio - Secondary (female),89.5273
Samoa,2016,Students enrolled in primary education (thousands),32.629
Samoa,2016,Gross enrollement ratio - Primary (male),107.0131
Samoa,2016,Gross enrollment ratio - Primary (female),108.3328
Samoa,2016,Students enrolled in secondary education (thousands),25.964
Samoa,2016,Gross enrollment ratio - Secondary (male),80.2632
Samoa,2016,Gross enrollment ratio - Secondary (female),88.5672
Samoa,2017,Students enrolled in primary education (thousands),32.95
Samoa,2017,Gross enrollement ratio - Primary (male),108.5354
Samoa,2017,Gross enrollment ratio - Primary (female),108.8393
San Marino,2000,Students enrolled in primary education (thousands),1.249
San Marino,2000,Students enrolled in secondary education (thousands),0.988
San Marino,2000,Students enrolled in tertiary education (thousands),0.942
San Marino,2004,Students enrolled in primary education (thousands),1.445
San Marino,2010,Students enrolled in primary education (thousands),1.577
San Marino,2010,Gross enrollement ratio - Primary (male),88.7755
San Marino,2010,Gross enrollment ratio - Primary (female),100.6337
San Marino,2010,Students enrolled in secondary education (thousands),2.334
San Marino,2010,Gross enrollment ratio - Secondary (male),96.3317
San Marino,2010,Gross enrollment ratio - Secondary (female),98.1691
San Marino,2010,Students enrolled in tertiary education (thousands),0.937
San Marino,2010,Gross enrollment ratio - Tertiary (male),52.973
San Marino,2010,Gross enrollment ratio - Tertiary (female),77.305
San Marino,2012,Students enrolled in primary education (thousands),1.574
San Marino,2012,Gross enrollement ratio - Primary (male),93.8597
San Marino,2012,Gross enrollment ratio - Primary (female),92.6452
San Marino,2012,Students enrolled in secondary education (thousands),2.407
San Marino,2012,Gross enrollment ratio - Secondary (male),93.4929
San Marino,2012,Gross enrollment ratio - Secondary (female),95.937
San Marino,2012,Students enrolled in tertiary education (thousands),0.872
San Marino,2012,Gross enrollment ratio - Tertiary (male),50.4648
San Marino,2012,Gross enrollment ratio - Tertiary (female),69.8864
Sao Tome and Principe,2005,Students enrolled in primary education (thousands),30.468
Sao Tome and Principe,2005,Gross enrollement ratio - Primary (male),128.9775
Sao Tome and Principe,2005,Gross enrollment ratio - Primary (female),123.9769
Sao Tome and Principe,2005,Students enrolled in secondary education (thousands),8.091
Sao Tome and Principe,2005,Gross enrollment ratio - Secondary (male),41.3253
Sao Tome and Principe,2005,Gross enrollment ratio - Secondary (female),43.801
Sao Tome and Principe,2010,Students enrolled in primary education (thousands),34.116
Sao Tome and Principe,2010,Gross enrollement ratio - Primary (male),118.2609
Sao Tome and Principe,2010,Gross enrollment ratio - Primary (female),117.1186
Sao Tome and Principe,2010,Students enrolled in secondary education (thousands),10.097
Sao Tome and Principe,2010,Gross enrollment ratio - Secondary (male),51.0994
Sao Tome and Principe,2010,Gross enrollment ratio - Secondary (female),52.028
Sao Tome and Principe,2010,Students enrolled in tertiary education (thousands),0.766
Sao Tome and Principe,2010,Gross enrollment ratio - Tertiary (male),4.2978
Sao Tome and Principe,2010,Gross enrollment ratio - Tertiary (female),4.156
Sao Tome and Principe,2014,Students enrolled in primary education (thousands),34.493
Sao Tome and Principe,2014,Gross enrollement ratio - Primary (male),109.1346
Sao Tome and Principe,2014,Gross enrollment ratio - Primary (female),104.6902
Sao Tome and Principe,2014,Students enrolled in secondary education (thousands),19.386
Sao Tome and Principe,2014,Gross enrollment ratio - Secondary (male),71.0346
Sao Tome and Principe,2014,Gross enrollment ratio - Secondary (female),77.825
Sao Tome and Principe,2014,Students enrolled in tertiary education (thousands),1.68
Sao Tome and Principe,2014,Gross enrollment ratio - Tertiary (male),10.199
Sao Tome and Principe,2014,Gross enrollment ratio - Tertiary (female),8.8262
Sao Tome and Principe,2015,Students enrolled in primary education (thousands),35.558
Sao Tome and Principe,2015,Gross enrollement ratio - Primary (male),110.8527
Sao Tome and Principe,2015,Gross enrollment ratio - Primary (female),106.0023
Sao Tome and Principe,2015,Students enrolled in secondary education (thousands),22.123
Sao Tome and Principe,2015,Gross enrollment ratio - Secondary (male),77.9037
Sao Tome and Principe,2015,Gross enrollment ratio - Secondary (female),86.2149
Sao Tome and Principe,2015,Students enrolled in tertiary education (thousands),2.336
Sao Tome and Principe,2015,Gross enrollment ratio - Tertiary (male),12.8438
Sao Tome and Principe,2015,Gross enrollment ratio - Tertiary (female),13.2703
Sao Tome and Principe,2017,Students enrolled in primary education (thousands),37.172
Sao Tome and Principe,2017,Gross enrollement ratio - Primary (male),112.3682
Sao Tome and Principe,2017,Gross enrollment ratio - Primary (female),108.0695
Sao Tome and Principe,2017,Students enrolled in secondary education (thousands),25.875
Sao Tome and Principe,2017,Gross enrollment ratio - Secondary (male),83.4894
Sao Tome and Principe,2017,Gross enrollment ratio - Secondary (female),96.0126
Saudi Arabia,2005,Students enrolled in primary education (thousands),"3,097.60"
Saudi Arabia,2005,Gross enrollement ratio - Primary (male),96.1711
Saudi Arabia,2005,Gross enrollment ratio - Primary (female),94.7188
Saudi Arabia,2005,Students enrolled in secondary education (thousands),"2,609.57"
Saudi Arabia,2005,Gross enrollment ratio - Secondary (male),89.6727
Saudi Arabia,2005,Gross enrollment ratio - Secondary (female),84.3585
Saudi Arabia,2005,Students enrolled in tertiary education (thousands),603.771
Saudi Arabia,2005,Gross enrollment ratio - Tertiary (male),23.8461
Saudi Arabia,2005,Gross enrollment ratio - Tertiary (female),35.2371
Saudi Arabia,2009,Students enrolled in primary education (thousands),"3,255.24"
Saudi Arabia,2009,Gross enrollement ratio - Primary (male),105.4699
Saudi Arabia,2009,Gross enrollment ratio - Primary (female),102.83
Saudi Arabia,2009,Students enrolled in secondary education (thousands),"2,997.27"
Saudi Arabia,2009,Gross enrollment ratio - Secondary (male),100.0457
Saudi Arabia,2009,Gross enrollment ratio - Secondary (female),88.6468
Saudi Arabia,2009,Students enrolled in tertiary education (thousands),757.77
Saudi Arabia,2009,Gross enrollment ratio - Tertiary (male),27.7723
Saudi Arabia,2009,Gross enrollment ratio - Tertiary (female),35.3131
Saudi Arabia,2010,Students enrolled in primary education (thousands),"3,321.07"
Saudi Arabia,2010,Gross enrollement ratio - Primary (male),106.5161
Saudi Arabia,2010,Gross enrollment ratio - Primary (female),105.6213
Saudi Arabia,2010,Students enrolled in tertiary education (thousands),903.567
Saudi Arabia,2010,Gross enrollment ratio - Tertiary (male),34.0021
Saudi Arabia,2010,Gross enrollment ratio - Tertiary (female),39.1002
Saudi Arabia,2014,Students enrolled in primary education (thousands),"3,737.08"
Saudi Arabia,2014,Gross enrollement ratio - Primary (male),119.9539
Saudi Arabia,2014,Gross enrollment ratio - Primary (female),116.3926
Saudi Arabia,2014,Students enrolled in secondary education (thousands),"3,419.44"
Saudi Arabia,2014,Gross enrollment ratio - Secondary (male),131.3484
Saudi Arabia,2014,Gross enrollment ratio - Secondary (female),101.5363
Saudi Arabia,2014,Students enrolled in tertiary education (thousands),"1,496.73"
Saudi Arabia,2014,Gross enrollment ratio - Tertiary (male),58.2439
Saudi Arabia,2014,Gross enrollment ratio - Tertiary (female),57.6676
Saudi Arabia,2015,Students enrolled in primary education (thousands),"3,844.52"
Saudi Arabia,2015,Gross enrollement ratio - Primary (male),120.1971
Saudi Arabia,2015,Gross enrollment ratio - Primary (female),121.1032
Saudi Arabia,2015,Students enrolled in tertiary education (thousands),"1,527.77"
Saudi Arabia,2015,Gross enrollment ratio - Tertiary (male),60.274
Saudi Arabia,2015,Gross enrollment ratio - Tertiary (female),60.8653
Saudi Arabia,2016,Students enrolled in primary education (thousands),"3,734.69"
Saudi Arabia,2016,Gross enrollement ratio - Primary (male),117.263
Saudi Arabia,2016,Gross enrollment ratio - Primary (female),115.1921
Saudi Arabia,2016,Students enrolled in tertiary education (thousands),"1,622.44"
Saudi Arabia,2016,Gross enrollment ratio - Tertiary (male),66.5049
Saudi Arabia,2016,Gross enrollment ratio - Tertiary (female),66.6994
Saudi Arabia,2017,Students enrolled in tertiary education (thousands),"1,680.91"
Saudi Arabia,2017,Gross enrollment ratio - Tertiary (male),69.367
Saudi Arabia,2017,Gross enrollment ratio - Tertiary (female),68.4791
Senegal,2005,Students enrolled in primary education (thousands),"1,444.16"
Senegal,2005,Gross enrollement ratio - Primary (male),80.5523
Senegal,2005,Gross enrollment ratio - Primary (female),77.5179
Senegal,2005,Students enrolled in secondary education (thousands),405.899
Senegal,2005,Gross enrollment ratio - Secondary (male),25.2445
Senegal,2005,Gross enrollment ratio - Secondary (female),18.8674
Senegal,2005,Students enrolled in tertiary education (thousands),59.127
Senegal,2010,Students enrolled in primary education (thousands),"1,695.01"
Senegal,2010,Gross enrollement ratio - Primary (male),80.8515
Senegal,2010,Gross enrollment ratio - Primary (female),85.4358
Senegal,2010,Students enrolled in secondary education (thousands),725.208
Senegal,2010,Gross enrollment ratio - Secondary (male),38.1535
Senegal,2010,Gross enrollment ratio - Secondary (female),33.2585
Senegal,2010,Students enrolled in tertiary education (thousands),92.106
Senegal,2010,Gross enrollment ratio - Tertiary (male),9.3291
Senegal,2010,Gross enrollment ratio - Tertiary (female),5.5022
Senegal,2014,Students enrolled in primary education (thousands),"1,926.74"
Senegal,2014,Gross enrollement ratio - Primary (male),79.4057
Senegal,2014,Gross enrollment ratio - Primary (female),89.0041
Senegal,2014,Students enrolled in secondary education (thousands),"1,094.75"
Senegal,2014,Gross enrollment ratio - Secondary (male),49.5796
Senegal,2014,Gross enrollment ratio - Secondary (female),49.4962
Senegal,2014,Students enrolled in tertiary education (thousands),141.151
Senegal,2014,Gross enrollment ratio - Tertiary (male),13.0058
Senegal,2014,Gross enrollment ratio - Tertiary (female),7.7498
Senegal,2015,Students enrolled in primary education (thousands),"1,977.39"
Senegal,2015,Gross enrollement ratio - Primary (male),78.8373
Senegal,2015,Gross enrollment ratio - Primary (female),88.3166
Senegal,2015,Students enrolled in secondary education (thousands),"1,136.48"
Senegal,2015,Students enrolled in tertiary education (thousands),144.827
Senegal,2015,Gross enrollment ratio - Tertiary (male),12.9817
Senegal,2015,Gross enrollment ratio - Tertiary (female),7.8495
Senegal,2017,Students enrolled in primary education (thousands),"2,128.69"
Senegal,2017,Gross enrollement ratio - Primary (male),78.0448
Senegal,2017,Gross enrollment ratio - Primary (female),90.3799
Senegal,2017,Students enrolled in secondary education (thousands),"1,082.33"
Senegal,2017,Gross enrollment ratio - Secondary (male),43.4493
Senegal,2017,Gross enrollment ratio - Secondary (female),47.4345
Senegal,2017,Students enrolled in tertiary education (thousands),162.635
Senegal,2017,Gross enrollment ratio - Tertiary (male),13.9427
Senegal,2017,Gross enrollment ratio - Tertiary (female),8.4853
Serbia,2005,Students enrolled in primary education (thousands),324.913
Serbia,2005,Gross enrollement ratio - Primary (male),102.4855
Serbia,2005,Gross enrollment ratio - Primary (female),103.0238
Serbia,2005,Students enrolled in secondary education (thousands),632.338
